id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,vol,n_ga,n_al,n_in,n_o,mass_al,mass_ga,mass_in,mass_o,density,z_al,z_ga,z_in,z_o,z_tot,r_ene,k_ene,p_ene,eta,r_gao_ave,r_gao_min,r_alo_ave,r_alo_min,r_ino_ave,r_ino_min,inv_r_gao_sum,inv2_r_gao_sum,inv_r_alo_sum,inv2_r_alo_sum,inv_r_ino_sum,inv2_r_ino_sum,mass_tot,inv2_r_sum,inv_r_sum,r_min,r_mean,ngao_mean,nalo_mean,nino_mean,n_mean,coul,rmean,cgaga,rgaga,calal,ralal,cinin,rinin,coo,roo,cgaal,rgaal,cgain,rgain,cgao,rgao,calin,ralin,calo,ralo,cino,rino
2187,12,80.0,0.375,0.2188,0.4062,24.4246,6.2898,6.2170000000000005,89.9998,104.9005,90.0001,0.1702,1.5072,922.9758261400281,7,12,13,48,323.7784632000001,488.061,1492.634,767.9712,3.328846299311276,156,217,637,384,1394,455811.1723367975,58079.919556076136,-124716.27033350473,0.12721783040346754,2.0009588506659703,1.878639391925328,1.9706473202041463,1.8786393919253281,2.0331502073887533,1.878639391925328,12.527725058055506,6.294198282904126,19.32815768001797,9.85289406615083,26.130901894434853,12.91413915307125,3072.4446632,29.061231502126198,57.986784632508325,1.8786393919253281,2.0057373312587137,0.5208333333333334,0.7916666666666666,1.1041666666666667,2.4166666666666665,-174.36738901275726,2.0057373312587137,3.2168212698599987,3.3602667912654054,8.861775220135671,3.36293890185062,14.674998993594114,3.3431518087851337,73.00380949727017,3.106799760250178,13.714135216280505,3.4625857313167474,11.409052885715823,3.3372041372817782,-37.76518969742474,2.0009588506659703,21.058276290636964,3.4124218273607823,-59.117364396905,1.9706473202041463,-77.48483491842751,2.0331502073887533
2188,12,80.0,0.1875,0.375,0.4375,24.6113,6.3606,6.2872,90.0,104.9163,90.0001,0.1098,1.4622,951.0496560773653,12,6,14,48,161.88923160000004,836.6759999999997,1607.4520000000002,767.9712,3.547646970943792,78,372,686,384,1520,450352.87086802063,23862.015034738863,-141240.9756331004,0.12470180522352392,1.9848736183597184,1.897741062553018,1.9759775187887827,1.8977410625530202,2.063049388779775,1.8977410625530184,17.168526154855638,8.688064348620996,9.636373785739169,4.897347128078248,30.60957609090805,14.906861702149625,3373.9884316,28.492273178848876,57.41447603150285,1.897741062553018,2.0258740290891653,0.7083333333333334,0.3958333333333333,1.3125,2.4166666666666665,-170.95363907309326,2.0258740290891653,8.28392623088913,3.483337667395578,2.4976391760806402,3.2909439027251017,14.846747674552141,3.317099420619768,71.58681259026828,3.136626229468272,7.4928655032622045,3.4943714221582933,22.72883024941128,3.404015247016031,-52.128386091725986,1.984873618359717,15.678650453673313,3.4906938455614784,-29.384082768469487,1.9759775187887836,-89.44117021289776,2.0630493887797754
2189,206,80.0,0.9375,0.0,0.0625,9.0663,9.0655,9.0659,90.0022,90.0034,89.9994,0.1373,4.3269,745.1312387085602,0,30,2,48,809.446158,0.0,229.636,767.9712,2.4251477647507187,390,0,98,384,872,101311.49035006714,2711.0540976012767,-40281.46046131349,0.14673026043713064,inf,inf,1.9581741396147416,1.910940885819964,1.9713018335232964,1.91095821403606,0.0,0.0,65.38628058234903,33.41106013008582,5.0745845404054215,2.5760590254126106,1807.053358,35.987119155498426,70.46086512275446,1.910940885819964,1.9591254217820289,0.0,2.6666666666666665,0.2083333333333333,2.875,-215.92271493299057,1.9591254217820289,0.0,inf,75.28361477742378,3.1500362817925267,0.0,inf,113.67957238730244,3.1069599596307893,0.0,inf,0.0,inf,0.0,inf,12.782134285541325,3.1591940868121,-200.46636078051486,1.9581741396147416,-15.456354152475665,1.9713018335232964
2190,167,30.0,0.25,0.25,0.5,5.2570000000000014,5.2566,14.0615,89.9964,90.0033,120.001,0.1899,1.8471,336.51219951474997,3,3,6,18,80.94461580000002,209.169,688.908,287.9892,3.7651259527203695,39,93,294,144,570,254581.29571360518,18771.612607070314,-65265.34084999427,0.17975656045295485,2.1126583775849075,2.040044329694968,2.1108309495133417,2.0399580995965416,2.109452479205635,2.0399580889089552,6.15798697411209,2.9191933411160482,4.741065483109272,2.2494937174207195,8.065131975241274,3.82921183597616,1267.0108158,8.99789889451293,18.96418443246264,2.0399580889089552,2.1108390137558253,0.7222222222222222,0.5555555555555556,0.9444444444444444,2.2222222222222223,-53.98739336707756,2.1108390137558253,2.280148642995837,3.483801870705197,0.612124567146046,3.8344347315827583,3.982635942563281,3.4317558733959435,18.134592095792065,2.901877691439846,1.0904114327193888,2.872936695738355,4.594744723302754,3.4988665446839025,-17.51516004669628,2.1126583775849084,6.982703375676095,3.460653269136616,-13.496962304524315,2.1108309495133413,-22.97527101585696,2.109452479205635
2191,167,30.0,0.1667,0.5,0.3333,5.1913,5.1908,13.9162,89.9979,90.0023,120.0006,0.1759,1.9046,324.75742571603865,6,2,4,18,53.9630772,418.338,459.272,287.9892,3.755302205980537,26,186,196,144,552,213528.9483596952,25498.86897678485,-58765.717862893514,0.18406839757159246,2.0835558778782635,2.0153270102989795,2.093876541024008,2.0153960929578547,2.0860282304004385,2.01532700002548,9.12618623143574,4.387011037019513,2.867550325620546,1.3714735087009593,7.196258947386959,3.4551076111871755,1219.5622772,9.213592156907648,19.189995504443246,2.01532700002548,2.08603110954594,1.0555555555555556,0.3333333333333333,0.8333333333333334,2.2222222222222223,-55.281552941445895,2.08603110954594,4.438626460580366,3.233526301061416,1.113301502263247,2.8432487518719882,1.8506073649407744,3.16852184435373,18.56833890010144,2.867833791282,3.8244924380833925,3.490838469559514,7.303565993840923,3.5654955128375514,-26.322066222117076,2.0835558778782626,1.474717593376344,3.4936695323638154,-8.228841052205755,2.093876541024008,-20.73064566712305,2.0860282304004385
2192,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.075,3.1998,288.72619998979394,8,4,0,18,107.9261544,557.784,0.0,287.9892,3.3031271648839344,52,248,0,144,444,67887.03412301099,9713.055952175157,-34494.13090578498,0.19908008995653487,2.008618380248409,1.9271637710919272,2.0144549735107646,1.92716375893906,inf,inf,11.962695761740484,5.9699065644125895,7.951676213217268,3.9564147926544018,0.0,0.0,953.6993544,9.92632135706699,19.914371974957763,1.92716375893906,2.010953017553352,1.3333333333333333,0.8888888888888888,0.0,2.2222222222222223,-59.557928142401934,2.0109530175533523,8.294806681049137,3.3485067775906527,3.668056487941156,3.1805353919991872,0.0,inf,22.79345983805426,2.9991851836466563,12.407743329441704,3.4774787466705845,0.0,inf,-35.81943938647554,2.008618380248409,0.0,inf,-23.738488755926408,2.0144549735107664,0.0,inf
2193,12,80.0,0.5625,0.3125,0.125,24.304000000000002,6.079,5.89,89.9995,104.2147,90.0002,0.0895,2.6211,843.5684270377506,10,18,4,48,485.6676948,697.23,459.272,767.9712,2.8570781190369794,234,310,196,384,1124,680036.9480171794,21293.252858615204,-75626.68884968909,0.1350811215941297,1.943964325822924,1.8336236681715643,1.9318723235524315,1.8336236681715627,1.9976059024816173,1.9260342716282608,19.07093768256017,9.84888112327384,29.567854775283042,15.369685725438767,11.025049372730923,5.530929174763338,2410.1408948000008,30.74949602347595,59.66384183057414,1.8336236681715627,1.9481959685563133,0.7708333333333334,1.1875,0.4583333333333333,2.4166666666666665,-184.49697614085565,1.9481959685563133,8.275341088033622,3.3045850590448613,19.984554258763822,3.304580350953273,0.9353440341594682,3.101955508683036,77.17121381944105,3.032177128032355,24.902913523304978,3.3122064554309087,8.610518602726023,3.248126503824848,-59.093286739643055,1.9439643258229231,14.267161499954511,3.2845500725576002,-92.2181143526326,1.9318723235524315,-33.185575048580034,1.9976059024816184
2194,12,80.0,0.3438,0.375,0.2812,24.4901,6.2287,6.0949,89.9998,104.5639,90.0001,0.1102,1.6981,899.8509876045149,12,11,9,48,296.7969246,836.6759999999997,1033.362,767.9712,3.2614356877161628,143,372,441,384,1340,470620.8965476618,64980.24046449751,-111257.62548659553,0.12938814026196266,1.9672409066455232,1.8682454928647387,1.974854262739128,1.8682454928647385,2.024731110157794,1.86824549286474,19.35937428013363,9.883918435622638,19.28855315467811,9.81373738278682,19.79065073716532,9.808840804950382,2934.8061245999997,29.506496623359837,58.43857817197706,1.8682454928647385,1.9895591451976595,0.7916666666666666,0.7916666666666666,0.8333333333333334,2.4166666666666665,-177.0389797401591,1.98955914519766,10.112576451973077,3.418196854191234,13.513896559481962,3.3808320126446176,10.213632789438538,3.264199847901072,74.10434814019044,3.0883006233950603,15.508132023406105,3.344515125707423,16.121425676183165,3.3551218432439303,-59.30351061373582,1.967240906645524,8.507581589774544,3.4232178374414586,-58.882424296720934,1.9748542627391283,-58.8530448297023,2.0247311101577945
2195,12,80.0,0.0,0.1875,0.8125,24.7073,6.6238,6.7113,90.0003,105.75399999999999,90.0,0.1576,0.8566,1057.087992013429,6,0,26,48,0.0,418.338,2985.268,767.9712,3.9462913508783917,0,186,1274,384,1844,454646.14740989107,144424.10953350778,-197369.83424914663,0.11621640654326247,2.002112714164817,1.953303557891281,inf,inf,2.11228353011548,1.944944625276564,7.498689636191227,3.751951394884998,0.0,0.0,48.02768361698471,22.937209193531192,4171.5772,26.68916058841619,55.526373253175926,1.944944625276564,2.0980373039149627,0.3125,0.0,2.1041666666666665,2.4166666666666665,-160.13496353049715,2.098037303914963,1.6410417048412225,3.311894115032961,0.0,inf,50.35793314948265,3.513103517077428,67.04700680982967,3.2295808710290883,0.0,inf,15.161508901022478,3.6469102917728136,-22.511708369309982,2.002112714164817,0.0,inf,0.0,inf,-137.62325516118716,2.11228353011548
2196,206,80.0,0.0625,0.1875,0.75,10.0425,10.0424,10.0426,90.0014,90.0014,89.9981,0.1125,0.9232,1012.8042630036504,6,2,24,48,53.9630772,418.338,2755.632,767.9712,3.945386510666373,26,186,1176,384,1772,6442440.02621178,192744.82657199007,-187664.55347231802,0.11957980897167993,2.1910605048709884,2.1168568869115423,2.183653019790824,2.1169211565877943,2.166307382025663,2.116835850416801,8.217460235583571,3.7525232046238015,2.290549615806313,1.0496969629048074,53.10084074815471,24.526035273410876,3995.9042772,29.32825544093949,63.6088505995446,2.116835850416801,2.1701645153592977,0.375,0.10416666666666667,2.395833333333333,2.875,-175.9695326456369,2.170164515359298,1.6179712540056217,3.3354224841700706,0.0,inf,48.49764935790603,3.4945768402661765,77.04309605386467,3.09784039896459,0.8089516741560545,3.335492478443005,17.160244498404538,3.494811522231798,-22.51513922774281,2.1910605048709884,3.6857577904192222,3.5172205812714856,-6.2981817774288436,2.1836530197908237,-147.15621164046524,2.166307382025663
2197,167,30.0,0.3333,0.5833,0.0833,5.0204,5.02,13.5528,89.9953,90.0058,120.0006,0.1196,2.907,295.8006138439701,7,4,1,18,107.9261544,488.061,114.818,287.9892,3.376579721794789,52,217,49,144,462,427928.20609367755,14498.876665219725,-39394.76421050076,0.19589314754291096,2.018980076415817,1.9516968529758296,2.02527949620119,1.951696862057506,2.0301780705088217,1.9518379723896504,10.410004569913976,5.164745739527652,7.906477415930906,3.910199750975576,1.4788255489406852,0.7295392948631807,998.7943544,9.804484785366407,19.795307534785568,1.9516968529758296,2.0223396938869422,1.1666666666666667,0.8888888888888888,0.16666666666666666,2.2222222222222223,-58.82690871219846,2.0223396938869422,5.9023732482751825,3.316592760735252,2.7446439875978483,3.1797313328072234,0.0,inf,22.276998953440668,3.0310915698134764,8.290545891180827,3.3645344774746917,1.9593422520237893,3.0769243584950456,-30.98847443716591,2.018980076415817,2.3720615909206435,3.430827505416957,-23.46119850585345,2.02527949620119,-4.377235769179085,2.0301780705088217
2198,12,80.0,0.1875,0.125,0.6875,24.5453,6.5005,6.5445,90.0001,105.5264,90.0001,0.2642,0.9051,1006.1125143378728,4,6,22,48,161.88923160000004,278.892,2525.996,767.9712,3.7120584212769225,78,124,1078,384,1664,420763.1010872714,173253.08853574374,-171051.15998157713,0.12010944728794322,2.0935070352932508,1.9241493901259383,2.018765018615038,1.924146762691284,2.0679761027400967,1.924146762691284,7.191086210632973,3.4597974927148663,8.941586202573099,4.45360828549817,40.28700809856478,19.62622257551939,3734.7484316,27.539628353732425,56.419680511770856,1.924146762691284,2.063641313723254,0.3125,0.375,1.7291666666666667,2.4166666666666665,-165.23777012239455,2.063641313723254,0.8453953273502476,3.2628066079254783,0.0,inf,35.492042780145525,3.4783583907348548,69.19064277007034,3.1823483065221447,5.340742528337542,3.461420643838077,9.822881427251867,3.474568034564208,-20.758784956289198,2.0935070352932508,17.74984429955789,3.5159941854840024,-26.72164971298901,2.018765018615038,-117.75733545311634,2.0679761027400967
2199,206,80.0,0.3438,0.3438,0.3125,9.5367,9.5364,9.5365,90.0029,90.00299999999999,89.9969,0.2227,2.0736,867.3044834754558,11,11,10,48,296.7969246,766.953,1148.18,767.9712,3.435818886418024,143,341,490,384,1358,385261.4055334193,164601.72586833267,-116892.35550289055,0.13260517553878987,2.062028619773797,2.0101678697859344,2.0666079344749693,2.010162896738762,2.0535794007021098,2.036779512833901,23.77101477771938,11.535731223392286,21.78258830583519,10.547794595672867,21.4299960405322,10.439286663384417,2979.9011246,32.52281248244957,66.98359912408677,2.010162896738762,2.060827920660743,1.0208333333333333,0.9375,0.9166666666666666,2.875,-195.13687489469746,2.060827920660742,13.610434081345261,3.375329766544069,8.155590868399939,3.3433064372072288,7.233900225433903,3.1548837185114937,88.63473236242528,2.9999748248610416,22.62156079323904,3.2962500241489203,15.198457909240332,3.2823606645019936,-69.21438734035375,2.062028619773797,12.768162344429257,3.3814205808118336,-63.286767574037206,2.066607934474969,-62.63571998030651,2.0535794007021098
2200,194,80.0,0.4688,0.5312,0.0,6.2323,6.2322,23.7461,90.0183,89.9988,120.0005,0.2169,2.656,798.7492083247818,17,15,0,48,404.723079,1185.2910000000004,0.0,767.9712,2.952097171958901,195,527,0,384,1106,895634.6296607562,2929531.026371644,-66725.72100106621,0.1400880989994112,2.172166441483086,1.7988935084460511,2.167176038051854,1.7988935084460511,inf,inf,32.72957406179563,15.902890978711696,31.908178773394642,15.586628737216033,0.0,0.0,2357.9852790000004,31.48951971592773,64.63775283519028,1.7988935084460511,2.1697079339103467,1.1458333333333333,1.1041666666666667,0.0,2.25,-169.86917241017116,1.9626745950932198,19.72783407940504,3.3230440675590227,16.947202491754314,3.3526099813276886,0.0,inf,73.77746938546488,2.9680231786720466,36.25842616218175,3.2811701177028185,0.0,inf,-85.88337292957256,1.969523147117512,0.0,inf,-83.98579948059856,1.9555676071434809,0.0,inf
2201,206,80.0,0.4688,0.125,0.4062,9.5675,9.5671,9.5673,90.0017,90.0023,89.9984,0.2515,1.9352,875.7258627710457,4,15,13,48,404.723079,278.892,1492.634,767.9712,3.3620341754937435,195,124,637,384,1340,333432.6117844135,131376.35448967072,-119913.56986836065,0.13175367924868275,2.0735767368895166,2.043371528481417,2.068898627798479,2.0166626582482556,2.0647344096113964,2.0166662239363684,6.753246143580331,3.258373339112788,29.493630179394106,14.264729942090607,30.52145730139555,14.791007622907882,2944.220279,32.31411090411128,66.76833362436999,2.0166626582482556,2.067472162446945,0.2916666666666667,1.2708333333333333,1.3125,2.875,-193.8846654246677,2.0674721624469456,0.9007939261268064,3.1608837962577514,15.763471257321156,3.312654655368533,16.206286392115164,3.2627018373771963,88.06596092466793,3.009646847579216,5.385797167257035,3.1664735073609482,3.379806194396997,3.2798025739560943,-19.55024003467672,2.0735767368895166,37.44123147159663,3.3840852959887733,-85.58837965254367,2.068898627798479,-88.74604573744726,2.0647344096113964
2202,227,40.0,0.6875,0.1875,0.125,5.8505,5.85,14.0496,90.0045,89.99600000000002,119.9991,0.3244,1.7881,416.4351484347602,3,11,2,24,296.7969246,209.169,229.636,383.9856,2.6885039094518164,143,93,98,192,526,94121.49682763727,2938.5531297790235,-37293.51019438644,0.1716458410697862,1.9837592859871696,1.8264534932612533,1.9763342812306348,1.826453493261255,2.014115579613883,2.0135396501698155,5.551712874944519,2.805534621490845,17.226195978350034,8.739713581960721,4.468463149005361,2.218573963961345,1119.5875245999996,13.763822167412913,27.246372002299914,1.8264534932612533,1.9841436652634328,0.4583333333333333,1.4166666666666667,0.375,2.25,-82.58293300447748,1.9841436652634328,1.8399463420631001,3.1522183362128464,12.997508377197116,3.2505343320177587,0.0,inf,31.839154552469548,2.8836601685585967,9.286068327975668,3.293676277340466,3.6984664763766215,3.153518291966006,-16.833207728945073,1.9837592859871696,6.618301597716656,3.1150665511421587,-52.43828149176434,1.9763342812306344,-13.311443783768071,2.014115579613883
2203,194,80.0,0.5312,0.0,0.4688,6.5601,6.5597,24.3019,90.0163,90.0132,119.9936,0.4474,1.1934,905.7185138257944,0,17,15,48,458.6861562,0.0,1722.27,767.9712,3.255898285377432,221,0,735,384,1340,1614336.3279893282,3548639.160755841,-122354.14652456596,0.1288287240836288,inf,inf,2.077172014686396,1.8935467447755068,2.00539632582154,1.8935467447755068,0.0,0.0,27.03511245948009,13.089395712014468,26.00462455259533,13.041058704738585,2948.9273562,26.13045441675305,53.039737012075435,1.8935467447755068,2.042613349677391,0.0,1.1666666666666667,1.0833333333333333,2.25,-156.78272650051832,2.042613349677391,0.0,inf,16.09133845365305,3.436976805497998,12.04323511071668,3.467235196203593,68.05476197588183,3.0907681215161653,0.0,inf,0.0,inf,0.0,inf,39.03962931380904,3.4387040751648414,-78.53637427208682,2.077172014686396,-78.24635222843148,2.0053963258215406
2204,206,80.0,0.5312,0.4688,0.0,9.1811,9.1807,9.1806,90.0043,90.0045,89.9961,0.1042,3.4436,773.8228963852272,15,17,0,48,458.6861562,1045.845,0.0,767.9712,2.936721524803131,221,465,0,384,1070,186485.0051172052,21120.320523279544,-62566.934346813854,0.14308051189255142,1.9869319075973888,1.9351465798683432,1.9812955423306893,1.935146579868344,inf,inf,32.724101654294486,16.480066163806885,36.85509526460353,18.61208274350185,0.0,0.0,2272.5023562,35.09214890730874,69.57919691889802,1.9351465798683432,1.9839503520577573,1.3541666666666667,1.5208333333333333,0.0,2.875,-210.5528934438524,1.9839503520577573,18.60460342712377,3.207554255645878,23.25773460551196,3.1914927094394323,0.0,inf,104.97669432153255,3.0520413864796585,44.0132886930369,3.184239810639627,0.0,inf,-98.88039698284128,1.9869319075973888,0.0,inf,-111.67249646101112,1.9812955423306888,0.0,inf
2205,12,80.0,0.0,0.5,0.5,24.7897,6.4489,6.3896,90.0003,105.0105,90.0,0.017,1.2649,986.6270760346164,16,0,16,48,0.0,1115.568,1837.088,767.9712,3.771057262034293,0,496,784,384,1664,500768.9104903077,38064.653103995115,-161151.37810432795,0.12168569194334394,1.9648087378908028,1.920131547260601,inf,inf,2.0976815462234484,1.9201353993928192,20.8872408677795,10.650539606242626,0.0,0.0,35.84187233679393,17.17025871584651,3720.6272,27.820798322089143,56.72911320457342,1.920131547260601,2.0507178812093234,0.8541666666666666,0.0,1.5625,2.4166666666666665,-166.92478993253482,2.0507178812093234,11.126236700013788,3.5220102296291325,0.0,inf,16.875567997074736,3.2709912137855737,69.91263141180549,3.172135102431248,0.0,inf,41.877243449199256,3.5155538019845465,-63.90323763745578,1.9648087378908023,0.0,inf,0.0,inf,-103.02155229507906,2.0976815462234475
